name	LWR	fract	aLWR	afract	taxopath
Query172	0.4998	0.5025	0.851	0.8557	Bacteria;Bacteroidetes;Flavobacteriia
Query39	0.8338	0.8338	0.9733	0.9733	Bacteria;Bacteroidetes
Query167	0.5618	0.8491	0.5618	0.8491	Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales
Query127	0.9519	0.9614	0.9543	0.9638	Bacteria;Proteobacteria;Gammaproteobacteria
Query166	0.532	0.532	0.532	0.532	Bacteria;Proteobacteria;Alphaproteobacteria;Alphaproteobacteria_incertae_sedis
Query34	0.4634	0.475	0.4634	0.475	Eukaryota;Xanthophyceae;Xanthophyceae;Vaucheriales;Vaucheriaceae;Vaucheria;Vaucheria_sessilis
Query112	0.9436	0.9443	0.9768	0.9775	Eukaryota
Query25	0.5279	0.7877	0.6563	0.9792	Eukaryota
Query164	0.6227	0.6227	0.9935	0.9935	Eukaryota
Query56	0.4553	0.4773	0.9435	0.9891	Eukaryota
Query108	0.5	0.5	0.5	0.5	Eukaryota;Cnidaria;Myxozoa;Malacovalvulida;Saccosporidae
Query27	0.7538	0.8792	0.8398	0.9796	Eukaryota
Query8	0.8275	0.8492	0.9589	0.9841	Eukaryota
Query21	0.5036	0.6709	0.5141	0.6849	Eukaryota;Oomycota;Oomycota
Query29	0.6462	0.9335	0.6759	0.9764	Eukaryota
Query45	0.8244	0.8373	0.9846	1	Eukaryota;Bacillariophyta
Query33	0.7641	0.7641	0.8021	0.8021	Eukaryota;Bacillariophyta;Bacillariophyceae
Query125	0.8037	0.9529	0.8191	0.9712	Eukaryota
Query37	0.7489	0.7684	0.9589	0.9839	Eukaryota
Query86	0.9159	0.9394	0.9159	0.9394	Eukaryota;Filasterea;Filasterea
Query28	0.7672	0.7672	0.7672	0.7672	Eukaryota;Gastrotricha;Chaetonotida;Chaetonotida
Query140	0.5862	0.5862	0.9988	0.9988	Eukaryota
Query113	0.8851	0.8928	0.9687	0.9772	Eukaryota
Query31	0.9323	0.9323	0.9505	0.9505	Eukaryota
Query149	0.7691	0.772	0.9712	0.9749	Eukaryota
Query1	0.7466	0.7474	0.9913	0.9924	Eukaryota;Arthropoda
Query158	0.9469	0.9497	0.947	0.9497	Eukaryota;Haptista;Haptophyta
Query71	0.7068	0.7421	0.9271	0.9734	Eukaryota
Query110	0.7172	0.9728	0.7179	0.9738	Eukaryota
Query123	0.8833	0.9107	0.949	0.9783	Eukaryota
Query175	0.5986	0.6485	0.9037	0.9791	Eukaryota
Query24	0.7364	0.7416	0.9758	0.9828	Eukaryota;Filasterea;Filasterea
Query142	0.6715	0.6891	0.9602	0.9853	Eukaryota
Query16	0.7192	0.7201	0.9886	0.9899	Eukaryota;Filasterea;Filasterea
Query186	0.3638	0.5599	0.3638	0.5599	Eukaryota;Discosea;Flabellinia;Vannellidae;Vannellidae
Query117	0.809	0.811	0.9847	0.9871	Eukaryota
Query159	0.7161	0.7305	0.9785	0.9982	Eukaryota;Ascomycota
Query81	0.786	0.7902	0.786	0.7902	Eukaryota;Ascomycota;Dothideomycetes;Dothideales;Dothioraceae;Sydowia;Sydowia_polyspora
Query144	0.9462	0.9479	0.9953	0.9971	Eukaryota;Ascomycota
Query51	0.8941	0.9395	0.9428	0.9906	Eukaryota;Ascomycota
Query69	0.9121	0.9121	0.9975	0.9975	Eukaryota;Oomycota;Oomycota
Query12	0.5404	0.5414	0.99	0.9918	Eukaryota;Rhodophyta;Florideophyceae
Query148	0.8619	0.8619	0.9932	0.9932	Bacteria;Proteobacteria;Alphaproteobacteria
Query162	0.1779	0.5546	0.3034	0.9463	Eukaryota
