name	LWR	fract	aLWR	afract	taxopath
Query1124	0.4303	0.4927	0.4303	0.4927	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III;euryarchaeote_AD1000_61_A07
Query351	0.1563	0.5232	0.1563	0.5232	Archaea;TACK_group;Crenarchaeota;Thermoprotei
Query383	0.637	0.637	1	1	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query1254	0.591	0.591	0.591	0.591	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query497	0.744	0.744	1	1	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query246	0.6104	0.6104	0.6104	0.6104	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query1242	0.851	0.851	0.9902	0.9902	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query997	0.7059	0.7059	1	1	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query1114	0.7939	0.7939	0.7939	0.7939	DISTANT
Query1379	0.5452	0.5452	0.5452	0.5452	DISTANT
Query966	0.5106	0.5106	0.5106	0.5106	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query1062	0.7138	0.8116	0.7138	0.8116	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query1240	0.988	0.9942	0.988	0.9942	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query1341	0.8928	0.8928	0.9817	0.9817	Bacteria;Bacteroidetes
Query760	0.9403	0.9573	0.9403	0.9573	Bacteria
Query669	0.4856	0.4856	0.4856	0.4856	DISTANT
Query1317	0.4858	0.4858	0.4858	0.4858	DISTANT
Query1045	0.6674	0.7235	0.9004	0.9761	Eukaryota
Query175	0.7586	0.9778	0.7586	0.9778	Eukaryota
Query866	0.4639	0.8352	0.4639	0.8352	Eukaryota;Discosea;Flabellinia;Vannellidae;Vannellidae
Query1126	0.5014	0.7109	0.6764	0.9591	Eukaryota
Query618	0.5229	0.7724	0.671	0.9911	Eukaryota
Query745	0.499	0.5	0.499	0.5	Eukaryota;Cnidaria;Myxozoa;Malacovalvulida;Saccosporidae
Query161	0.5758	0.9087	0.5979	0.9436	Eukaryota
Query360	0.9343	0.9664	0.9343	0.9664	Eukaryota;Rhodophyta
Query841	0.9376	0.9662	0.9455	0.9744	Eukaryota
Query440	0.5196	0.5527	0.5196	0.5527	Eukaryota;Rhodophyta
Query670	0.4606	0.4875	0.4659	0.4931	Eukaryota;Evosea;Eumycetozoa
Query1272	0.6314	0.7142	0.8712	0.9854	Eukaryota
Query901	0.915	0.9295	0.9555	0.9707	Eukaryota
Query639	0.9604	0.9736	0.9604	0.9736	Eukaryota;Rhodophyta
Query946	0.921	0.9439	0.9487	0.9723	Eukaryota
Query611	0.9079	0.9461	0.9415	0.9811	Eukaryota
Query1259	0.9602	0.9781	0.966	0.984	Eukaryota
Query353	0.943	0.9619	0.9644	0.9837	Eukaryota
Query844	0.9523	0.981	0.9523	0.981	Eukaryota;Rhodophyta
Query837	0.6783	0.856	0.7848	0.9904	Eukaryota
Query214	0.9783	0.9815	0.9783	0.9815	Eukaryota
Query1029	0.344	0.4546	0.7393	0.9771	Eukaryota
Query224	0.6328	0.7852	0.7993	0.9918	Eukaryota
Query1108	0.6594	0.6816	0.9635	0.996	Eukaryota
Query1188	0.742	0.7427	0.9935	0.9943	Eukaryota
Query1162	0.423	0.4359	0.9391	0.9679	Eukaryota
Query116	0.9686	0.9843	0.9686	0.9843	Eukaryota
Query1328	0.3833	0.937	0.392	0.9582	Eukaryota
Query72	0.6334	0.638	0.9929	1	Eukaryota
Query1002	0.8739	0.8846	0.8739	0.8846	Eukaryota;Rhodophyta
Query715	0.9409	0.9761	0.9488	0.9843	Eukaryota
Query95	0.5034	0.5212	0.9498	0.9834	Eukaryota
Query1038	0.3893	0.9748	0.3893	0.9748	Eukaryota
Query67	0.6909	0.8946	0.7539	0.9763	Eukaryota
Query1408	0.5	0.5	1	1	Eukaryota
Query171	0.6907	0.6929	0.996	0.9992	Eukaryota
Query73	0.6661	0.8449	0.7688	0.9752	Eukaryota
Query975	0.5497	0.5497	1	1	Eukaryota
Query621	0.7221	0.7221	0.9949	0.9949	Eukaryota
Query1235	0.5858	0.5868	0.9967	0.9984	Eukaryota
Query636	0.09896	0.2607	0.09896	0.2607	Eukaryota;Rhodophyta
Query645	0.6614	0.6744	0.6614	0.6744	Eukaryota;Rhodophyta
Query501	0.3554	0.5043	0.3554	0.5043	Eukaryota;Discosea;Flabellinia;Vannellidae;Vannellidae
Query167	0.7759	0.8556	0.8907	0.9821	Eukaryota
Query1014	0.507	0.5079	0.9979	0.9997	Eukaryota
Query616	0.5321	0.5387	0.9863	0.9986	Eukaryota
Query1267	0.8131	0.8151	0.9874	0.9898	Eukaryota
Query1208	0.9479	0.9555	0.9721	0.9799	Eukaryota
Query1179	0.5552	0.5698	0.97	0.9956	Eukaryota
Query419	0.6821	0.9774	0.6821	0.9774	Eukaryota
Query701	0.5674	0.5674	0.9999	1	Eukaryota
Query823	0.573	0.9446	0.595	0.9809	Eukaryota
Query362	0.8064	0.8704	0.8064	0.8704	Eukaryota;Cnidaria;Hydrozoa
Query1070	0.5411	0.861	0.6014	0.9569	Eukaryota
Query1371	0.6269	0.7625	0.8112	0.9866	Eukaryota
Query1368	0.6502	0.6654	0.9746	0.9974	Eukaryota
Query932	0.5159	0.5553	0.9212	0.9914	Eukaryota
Query135	0.5516	0.5542	0.994	0.9987	Eukaryota
Query86	0.5099	0.5102	0.9992	0.9997	Eukaryota
Query79	0.5735	0.9798	0.5735	0.9798	Eukaryota
Query1189	0.7363	0.9838	0.7363	0.9838	Eukaryota
Query317	0.9352	0.966	0.9352	0.966	Eukaryota
Query628	0.6318	0.8138	0.7641	0.9842	Eukaryota
Query1117	0.5114	0.5162	0.9871	0.9964	Eukaryota
Query196	0.5674	0.5757	0.974	0.9882	Eukaryota
Query1295	0.7012	0.7077	0.9562	0.965	Eukaryota
Query1307	0.838	0.8662	0.838	0.8662	Eukaryota;Rhodophyta
Query1248	0.7074	0.7227	0.9719	0.9928	Eukaryota
Query269	0.9067	0.9084	0.9953	0.9972	Eukaryota
Query286	0.904	0.9219	0.9609	0.9799	Eukaryota;Bacillariophyta
Query1392	0.5946	0.595	0.9992	1	Eukaryota;Bacillariophyta
Query1046	0.4984	0.503	0.9902	0.9993	Eukaryota;Bacillariophyta
Query31	0.7556	0.7556	0.7556	0.7556	Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales
Query500	0.5246	0.5333	0.9561	0.972	Eukaryota;Bacillariophyta;Mediophyceae
Query1068	0.777	0.816	0.9472	0.9947	Eukaryota;Bacillariophyta
Query461	0.2593	0.2658	0.2593	0.2658	Eukaryota;Bacillariophyta;Mediophyceae;Lithodesmiales;Lithodesmiaceae
Query258	0.6235	0.6426	0.8894	0.9167	Eukaryota;Bacillariophyta;Mediophyceae
Query764	0.8811	0.902	0.9738	0.9969	Eukaryota;Bacillariophyta
Query8	0.8317	0.8322	0.9981	0.9986	Eukaryota;Bacillariophyta
Query599	0.5855	0.5862	0.5855	0.5862	Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae
Query884	0.7383	0.7472	0.9866	0.9985	Eukaryota;Bacillariophyta
Query54	0.8719	0.8824	0.9871	0.9989	Eukaryota;Bacillariophyta
Query132	0.891	0.8956	0.9935	0.9987	Eukaryota;Bacillariophyta
Query1391	0.692	0.692	0.9743	0.9743	Eukaryota;Bacillariophyta
Query895	0.5212	0.5227	0.9882	0.991	Eukaryota;Bacillariophyta
Query70	0.8889	0.895	0.9871	0.994	Eukaryota;Bacillariophyta
Query795	0.5998	0.6036	0.9707	0.9769	Eukaryota;Bacillariophyta
Query549	0.9595	0.9653	0.9771	0.983	Eukaryota;Bacillariophyta
Query661	0.7718	0.7802	0.7718	0.7802	Eukaryota;Bacillariophyta;Bacillariophyceae;Cymbellales
Query203	0.9557	0.959	0.9799	0.9833	Eukaryota;Bacillariophyta
Query328	0.8685	0.876	0.9795	0.9879	Eukaryota;Bacillariophyta
Query367	0.5878	0.5881	0.9873	0.9878	Eukaryota;Bacillariophyta
Query6	0.5191	0.5243	0.5191	0.5243	Eukaryota;Bacillariophyta;Bacillariophyceae;Cymbellales
Query1357	0.7868	0.8022	0.9807	1	Eukaryota;Bacillariophyta
Query202	0.7912	0.8057	0.9533	0.9707	Eukaryota;Bacillariophyta
Query610	0.7688	0.7694	0.7688	0.7694	Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales
Query49	0.9654	0.9779	0.9696	0.9822	Eukaryota;Bacillariophyta
Query1172	0.6948	0.6971	0.6948	0.6971	Eukaryota;Bacillariophyta;Bacillariophyceae;Cymbellales
Query506	0.5756	0.5756	0.9795	0.9795	Eukaryota;Bacillariophyta
Query722	0.6164	0.6187	0.9812	0.9848	Eukaryota;Bacillariophyta
Query127	0.5805	0.5843	0.9908	0.9972	Eukaryota;Bacillariophyta
Query443	0.5054	0.5075	0.9699	0.974	Eukaryota;Bacillariophyta
Query462	0.6131	0.6131	0.6131	0.6131	Eukaryota;Bacillariophyta;Bacillariophyceae;Cymbellales
Query94	0.7736	0.7752	0.9684	0.9705	Eukaryota;Bacillariophyta
Query13	0.6771	0.7058	0.7242	0.7548	Eukaryota;Bacillariophyta
Query15	0.5003	0.5018	0.9865	0.9895	Eukaryota;Bacillariophyta
Query725	0.476	0.4797	0.9665	0.9739	Eukaryota;Bacillariophyta
Query352	0.6173	0.6309	0.9591	0.9802	Eukaryota;Bacillariophyta
Query343	0.9347	0.9416	0.9904	0.9978	Eukaryota;Bacillariophyta
Query272	0.8121	0.8124	0.9905	0.9909	Eukaryota
Query437	0.8725	0.9696	0.8725	0.9696	Eukaryota
Query499	0.526	0.6454	0.8082	0.9917	Eukaryota
Query803	0.8427	0.8464	0.9956	1	Eukaryota
Query1059	0.7765	0.7783	0.9975	0.9997	Eukaryota
Query1403	0.9304	0.9693	0.942	0.9814	Eukaryota
Query826	0.7861	0.7899	0.9902	0.995	Eukaryota
Query609	0.9072	0.9524	0.9337	0.9803	Eukaryota
