name	LWR	fract	aLWR	afract	taxopath
Query205	0.6788	0.6805	0.6788	0.6805	Eukaryota;Arthropoda;Insecta;Diptera
Query51	0.8862	0.8933	0.9739	0.9818	Eukaryota
Query327	0.8965	0.8965	0.8965	0.8965	Eukaryota;Arthropoda;Collembola;Entomobryomorpha
Query655	0.937	0.9413	0.937	0.9413	Eukaryota;Annelida;Polychaeta
Query489	0.666	0.6665	0.9769	0.9777	Eukaryota;Annelida;Clitellata
Query365	0.9261	0.9273	0.9737	0.9749	Eukaryota;Annelida;Clitellata
Query482	0.8744	0.8953	0.8744	0.8953	Eukaryota;Annelida;Polychaeta
Query543	0.7742	0.7743	0.9775	0.9776	Eukaryota;Annelida;Clitellata
Query641	0.9591	0.9722	0.9592	0.9722	Eukaryota;Annelida;Clitellata
Query82	0.7936	0.8372	0.9262	0.9771	Eukaryota;Annelida
Query633	0.4332	0.4399	0.9062	0.9203	Eukaryota;Arthropoda
Query46	0.6925	0.6986	0.9538	0.9621	Eukaryota;Arthropoda;Hexanauplia
Query434	0.4943	0.5341	0.8967	0.9688	Eukaryota
Query55	0.9211	0.9236	0.9211	0.9236	Eukaryota;Annelida;Polychaeta
Query290	0.796	0.8601	0.7961	0.8601	Eukaryota;Annelida;Clitellata
Query465	0.8464	0.847	0.9632	0.9639	Eukaryota;Annelida;Clitellata
Query245	0.4734	0.4957	0.5292	0.5541	Eukaryota;Annelida;Clitellata
Query220	0.3976	0.405	0.7206	0.734	Eukaryota;Annelida;Clitellata
Query121	0.8073	0.8299	0.9407	0.9671	Eukaryota;Annelida;Clitellata
Query236	0.4859	0.5475	0.5048	0.5688	Eukaryota;Annelida;Polychaeta
Query362	0.7471	0.8101	0.9126	0.9895	Eukaryota
Query250	0.4448	0.4888	0.4612	0.5069	Eukaryota;Mollusca
Query638	0.6859	0.6859	0.8397	0.8398	Eukaryota;Chordata
Query507	0.9273	0.9367	0.967	0.9769	Eukaryota;Arthropoda
Query407	0.2848	0.5065	0.5244	0.9327	Eukaryota
Query87	0.5147	0.5168	0.9726	0.9765	Eukaryota;Chordata;Actinopteri
Query198	0.7591	0.7792	0.9603	0.9856	Eukaryota;Chordata;Actinopteri
Query277	0.6241	0.6241	0.6241	0.6241	Eukaryota;Chordata;Actinopteri;Cichliformes
Query130	0.6435	0.6548	0.6435	0.6548	Eukaryota;Chordata;Actinopteri;Clupeiformes
Query294	0.9	0.9007	0.9734	0.9743	Eukaryota;Annelida;Clitellata
Query497	0.5095	0.538	0.5095	0.538	Eukaryota;Annelida;Polychaeta
Query111	0.9607	0.9608	0.9607	0.9608	Eukaryota;Annelida;Polychaeta
Query230	0.7328	0.7413	0.9881	0.9995	Eukaryota;Dinophyceae;Dinophyceae
Query62	0.9932	0.9939	0.9994	1	Eukaryota;Dinophyceae;Dinophyceae
Query346	0.9345	0.9425	0.9742	0.9826	Eukaryota
Query426	0.7908	0.791	0.9325	0.9326	Eukaryota;Ascomycota
Query117	0.915	0.915	1	1	Bacteria
Query330	0.6894	0.6894	0.9807	0.9807	Bacteria
Query349	0.1585	0.5298	0.1585	0.5298	Eukaryota;Chordata;Thaliacea;Pyrosomata;Pyrosomatidae;Pyrostremma;Pyrostremma_spinosum
Query15	0.2705	0.9529	0.2705	0.9529	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Litoricolaceae;Litoricolaceae;Litoricola;Litoricola;lipolytica;7951;Litoricola;lipolytica;7951
Query115	0.3378	0.7077	0.4296	0.9002	Bacteria;Proteobacteria
Query63	0.4823	0.4823	0.4823	0.4823	Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylococcaceae
Query184	0.7076	0.7136	0.9788	0.9872	Bacteria;Proteobacteria
Query418	0.9097	0.9097	0.9097	0.9097	Bacteria;Proteobacteria
Query466	0.9375	0.9919	0.9375	0.9919	Bacteria;Proteobacteria;Alphaproteobacteria;Holosporales;Caedimonadaceae;Caedimonadaceae
Query637	0.8876	0.8884	0.8876	0.8884	Bacteria;Proteobacteria;Alphaproteobacteria;Holosporales;Caedimonadaceae;Caedimonadaceae
Query258	0.8262	0.8262	0.9747	0.9747	Bacteria;Proteobacteria;Alphaproteobacteria
Query513	0.6493	0.6493	0.9755	0.9755	Bacteria
Query616	0.4847	1	0.4847	1	Bacteria
Query550	0.5949	0.612	0.5949	0.612	Bacteria;Proteobacteria;Alphaproteobacteria;Alphaproteobacteria;incertae;sedis
Query246	0.7485	0.9433	0.7485	0.9433	Bacteria;Terrabacteria_group;Firmicutes;Bacilli;Bacillales;Listeriaceae
Query544	0.7992	0.9968	0.7992	0.9968	Bacteria
Query171	0.8171	0.8183	0.9093	0.9107	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales
