name	LWR	fract	aLWR	afract	taxopath
Query9	0.6233	0.6235	0.9674	0.9678	Eukaryota
Query36	0.8269	0.827	0.9852	0.9852	Eukaryota
Query63	0.4752	0.4844	0.9616	0.9801	Eukaryota;Annelida
Query21	0.3213	0.3296	0.3213	0.3296	Eukaryota;Annelida;Polychaeta;Spionida
Query110	0.4584	0.4621	0.589	0.5938	Eukaryota;Mollusca
Query136	0.3648	0.3679	0.7261	0.7322	Eukaryota;Mollusca;Gastropoda
Query98	0.5073	0.5079	0.5073	0.5079	Eukaryota;Mollusca;Gastropoda;Pleurotomariida
Query15	0.7632	0.7715	0.946	0.9564	Eukaryota;Mollusca
Query42	0.5081	0.5081	1	1	Eukaryota
Query172	0.7467	0.7467	1	1	Eukaryota;Entoprocta
Query64	0.7856	0.8124	0.9378	0.9697	Eukaryota;Mollusca;Gastropoda
Query40	0.7827	0.7894	0.9789	0.9873	Eukaryota
Query20	0.819	0.8194	0.9832	0.9836	Eukaryota
Query150	0.7676	0.7704	0.9941	0.9978	Eukaryota
Query24	0.4696	0.4696	0.9997	0.9997	Eukaryota
Query123	0.947	0.958	0.9874	0.9988	Eukaryota
Query132	0.9043	0.9092	0.9881	0.9935	Eukaryota;Annelida;Polychaeta
Query34	0.7997	0.8011	0.9955	0.9972	Eukaryota;Annelida;Polychaeta
Query186	0.9191	0.9219	0.9908	0.9939	Eukaryota;Annelida;Polychaeta
Query165	0.8139	0.8207	0.949	0.9569	Eukaryota;Annelida;Polychaeta
Query1	0.8491	0.8519	0.9925	0.9958	Eukaryota;Annelida;Polychaeta
Query151	0.6539	0.6635	0.9522	0.9662	Eukaryota;Annelida;Polychaeta
Query83	0.8342	0.8383	0.9909	0.9958	Eukaryota;Annelida;Polychaeta
Query104	0.85	0.8532	0.9924	0.996	Eukaryota;Annelida;Polychaeta
Query156	0.8674	0.8685	0.9686	0.9699	Eukaryota
Query59	0.8728	0.8729	0.8728	0.8729	Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida
Query91	0.8845	0.8905	0.9749	0.9815	Eukaryota
Query190	0.9623	0.9869	0.9623	0.9869	Eukaryota;Chordata;Actinopteri;Polycentridae;Polycentridae
Query114	0.8135	0.8135	0.9923	0.9923	Eukaryota
Query103	0.4958	0.5	0.4958	0.5	Eukaryota;Chordata;Appendicularia;Copelata;Oikopleuridae
Query102	0.6523	0.7186	0.9044	0.9963	Eukaryota
Query74	0.4101	0.6725	0.5922	0.9711	Eukaryota
Query126	0.8313	0.8415	0.9779	0.9899	Eukaryota;Porifera;Demospongiae
Query55	0.835	0.835	0.835	0.835	Eukaryota;Porifera;Demospongiae;Suberitida
Query173	0.8383	0.8474	0.9801	0.9908	Eukaryota;Porifera;Demospongiae
Query11	0.7279	0.7279	0.9725	0.9725	Eukaryota;Cnidaria;Hydrozoa
Query43	0.7161	0.7175	0.9705	0.9723	Eukaryota;Cnidaria;Hydrozoa
Query99	0.5333	0.7707	0.5333	0.7707	Eukaryota;Bigyra;Bigyra;Bicosoecida
Query144	0.9688	0.9838	0.9688	0.9838	Eukaryota
Query135	0.848	0.8502	0.9916	0.9941	Eukaryota
Query164	0.7927	0.7928	0.9998	1	Eukaryota;Arthropoda
Query140	0.8012	0.8012	0.8012	0.8012	Eukaryota;Mollusca;Bivalvia;Ostreoida
Query146	0.4525	0.5133	0.8631	0.9792	Eukaryota
Query174	0.7197	0.7208	0.97	0.9714	Eukaryota
Query60	0.5398	0.54	0.5398	0.54	Eukaryota;Arthropoda;Hexanauplia;Sessilia
Query171	0.4849	0.4912	0.9349	0.947	Eukaryota;Annelida
