name	LWR	fract	aLWR	afract	taxopath
Query1848	0.606	0.606	0.8131	0.8131	Eukaryota;Cnidaria;Myxozoa
Query1179	0.8482	0.8482	0.8482	0.8482	Eukaryota;Cnidaria;Myxozoa
Query1974	0.6142	0.6142	0.8553	0.8553	Eukaryota;Cnidaria;Myxozoa
Query647	0.5817	0.5817	0.8318	0.8318	Eukaryota;Cnidaria;Myxozoa
Query1831	0.1285	0.631	0.1762	0.865	Eukaryota
Query1400	0.9555	0.9555	0.9728	0.9728	Eukaryota;Porifera;Calcarea
Query3108	0.9073	0.9073	0.9704	0.9704	Eukaryota
Query3572	0.2952	0.5245	0.5457	0.9696	Eukaryota
Query3349	0.8538	0.9019	0.925	0.9771	Eukaryota
Query2337	0.9202	0.941	0.9202	0.941	Eukaryota;Rhodophyta
Query1917	0.9402	0.9555	0.9826	0.9986	Eukaryota
Query3452	0.5873	0.5875	0.9916	0.9919	Eukaryota
Query3161	0.874	0.8745	0.9994	0.9999	Eukaryota
Query2271	0.2934	0.3907	0.2934	0.3907	Eukaryota;Rhodophyta
Query2600	0.88	0.9789	0.8818	0.9809	Eukaryota
Query1410	0.7397	0.74	0.7397	0.74	Eukaryota;Discosea;Flabellinia;Dactylopodida
Query3308	0.5575	0.7894	0.693	0.9813	Eukaryota
Query3017	0.6634	0.6942	0.6875	0.7194	Eukaryota;Cnidaria;Hydrozoa
Query2676	0.3901	0.6828	0.5575	0.9757	Eukaryota
Query838	0.8963	0.8968	0.9994	1	Eukaryota
Query329	0.9095	0.9095	0.991	0.991	Eukaryota
Query3693	0.9705	0.9705	0.9851	0.9851	Eukaryota
Query2346	0.7141	0.7172	0.9922	0.9966	Eukaryota
Query784	0.6783	0.6783	0.6783	0.6783	Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida
Query2727	0.8657	0.8657	0.9746	0.9746	Eukaryota
Query3135	0.8858	0.8904	0.982	0.9871	Eukaryota
Query2060	0.4993	0.5032	0.4993	0.5032	Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida
Query1029	0.9524	0.9524	0.9589	0.9589	Eukaryota
Query894	0.7541	0.7581	0.9879	0.9933	Eukaryota;Arthropoda
Query1214	0.7152	0.7237	0.9873	0.9992	Eukaryota
Query3598	0.4432	0.4472	0.4432	0.4472	Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida
Query1420	0.7528	0.7537	0.7528	0.7537	Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida
Query937	0.7181	0.7193	0.7181	0.7193	Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida
Query1870	0.6054	0.6057	0.9859	0.9865	Eukaryota
Query1277	0.3508	0.3526	0.9738	0.9789	Eukaryota
