name	LWR	fract	aLWR	afract	taxopath
Query165	0.9975	0.9975	0.9975	0.9975	Bacteria
Query273	0.6131	0.6131	0.6131	0.6131	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales
Query144	0.4026	0.7976	0.4026	0.7976	Eukaryota;Chordata;Thaliacea;Pyrosomata;Pyrosomatidae;Pyrostremma;Pyrostremma_spinosum
Query246	0.3511	1	0.3511	1	Eukaryota;Chordata;Thaliacea;Pyrosomata;Pyrosomatidae;Pyrostremma;Pyrostremma_spinosum
Query156	0.7333	0.7333	0.9516	0.9516	Eukaryota;Cnidaria;Myxozoa
Query89	0.7962	0.7962	0.9081	0.9081	Eukaryota;Cnidaria;Myxozoa
Query358	0.4552	0.4555	0.4552	0.4555	Eukaryota;Cnidaria;Myxozoa;Multivalvulida;Kudoidae;Kudoa
Query309	0.8752	0.8773	0.8752	0.8773	Eukaryota;Euglenozoa;Euglenida
Query44	0.8734	0.8734	0.8734	0.8734	Eukaryota;Haptista;Haptophyta;Prymnesiales;Chrysochromulinaceae;Chrysochromulina
Query130	0.5	0.5	1	1	Eukaryota
Query347	0.7096	0.7096	0.7096	0.7096	Eukaryota;Bigyra;Bigyra;Bicosoecida
Query346	0.5	0.5	1	1	Eukaryota
Query62	0.5	0.5	0.5	0.5	Eukaryota;Cnidaria;Myxozoa;Malacovalvulida;Saccosporidae
Query257	0.5	0.5	0.5	0.5	Eukaryota;Cnidaria;Myxozoa;Malacovalvulida;Saccosporidae
Query106	0.546	0.546	0.546	0.546	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales
Query258	0.9833	0.9833	0.9833	0.9834	Eukaryota
Query276	0.8007	0.8013	0.9992	1	Eukaryota;Chlorophyta
Query93	0.7741	0.7904	0.9794	1	Eukaryota;Bacillariophyta
Query82	0.1889	1	0.1889	1	Archaea;TACK_group;Crenarchaeota;Thermoprotei
Query173	0.7268	0.7268	0.9696	0.9696	Eukaryota
Query2	0.951	0.951	0.951	0.951	Eukaryota;Nematoda;Chromadorea
Query226	0.4992	0.5	0.4992	0.5	Eukaryota;Nematoda;Chromadorea;Desmoscolecida;Desmoscolecidae;Desmoscolex;Desmoscolex_koloensis
Query334	0.7244	0.7244	1	1	Eukaryota
Query220	0.9277	0.9277	0.9884	0.9884	Eukaryota
Query214	0.8289	0.829	0.9999	1	Eukaryota
Query107	0.7873	0.7873	1	1	Eukaryota
Query8	0.9188	0.9344	0.956	0.9722	Eukaryota
Query131	0.5114	0.5114	0.5114	0.5114	Eukaryota;Euglenozoa;Euglenida
Query68	0.2717	0.475	0.3356	0.5866	Eukaryota;Cnidaria;Myxozoa
Query221	0.4413	0.4413	0.4413	0.4413	Eukaryota;Cnidaria;Myxozoa;Multivalvulida;Kudoidae;Kudoa
Query37	0.234	0.4029	0.567	0.9761	Eukaryota
Query236	0.8632	0.864	0.9992	1	Bacteria
