name	LWR	fract	aLWR	afract	taxopath
Query10	0.7311	0.7311	0.7311	0.7311	Eukaryota;Arthropoda;Hexanauplia;Calanoida
Query5	0.5524	0.5598	0.9754	0.9885	Eukaryota
Query182	0.7744	0.7775	0.9836	0.9876	Bacteria;Proteobacteria;Alphaproteobacteria
Query86	0.7498	0.7913	0.8106	0.8555	Eukaryota
Query141	0.4797	0.8215	0.4797	0.8215	Eukaryota;Bigyra;Bigyra;Bicosoecida
Query52	0.1968	0.4207	0.4548	0.9722	Eukaryota
Query67	0.1841	0.4985	0.1841	0.4985	Eukaryota;Rhodophyta
Query36	0.2867	0.8297	0.2867	0.8297	Eukaryota;Apusomonadidae;Apusomonadidae;Apusomonadidae;Apusomonadidae;Thecamonas;Thecamonas_trahens
Query44	0.9692	0.9759	0.9692	0.9759	Bacteria;FCB_group;Bacteroidetes/Chlorobi_group;Bacteroidetes
Query89	0.9614	0.9621	0.9969	0.9977	Bacteria;FCB_group;Bacteroidetes/Chlorobi_group;Bacteroidetes
Query65	0.5978	0.5978	0.9906	0.9907	Bacteria;Proteobacteria;Gammaproteobacteria
Query104	0.694	0.6944	0.9939	0.9944	Bacteria;Proteobacteria;Alphaproteobacteria
Query79	0.5511	0.5521	0.5511	0.5521	Bacteria;Proteobacteria;Alphaproteobacteria;Alphaproteobacteria;incertae;sedis;SAR116;cluster
Query57	0.5364	0.5372	0.5364	0.5372	Eukaryota;Bigyra;Bigyra;Thraustochytrida;Thraustochytriaceae
Query72	0.7508	0.7755	0.7508	0.7755	Eukaryota;Basidiomycota;Agaricomycetes
Query106	0.8356	0.8375	0.9741	0.9764	Eukaryota
Query68	0.4574	0.4602	0.9634	0.9692	Eukaryota;Bacillariophyta;Bacillariophyceae
Query45	0.6497	0.6532	0.9884	0.9937	Eukaryota;Bacillariophyta
Query99	0.7068	0.7154	0.8721	0.8826	Eukaryota;Bacillariophyta;Mediophyceae
Query62	0.3297	0.3402	0.9439	0.9739	Eukaryota
Query77	0.763	0.7695	0.8942	0.9017	Eukaryota;Phaeophyceae;Phaeophyceae
Query30	0.5133	0.6518	0.7844	0.9961	Eukaryota
Query139	0.498	0.5452	0.9098	0.9961	Eukaryota
Query125	0.8315	0.9324	0.879	0.9856	Eukaryota
Query144	0.6047	0.6053	0.996	0.9971	Eukaryota;Ascomycota
Query51	0.78	0.7906	0.9779	0.9912	Eukaryota;Ascomycota
Query20	0.8737	0.9717	0.8848	0.984	Eukaryota
Query41	0.6165	0.6891	0.8893	0.994	Eukaryota
Query7	0.9516	0.9833	0.9516	0.9833	Eukaryota
Query71	0.866	0.9327	0.9048	0.9746	Eukaryota
Query156	0.7596	0.7791	0.95	0.9743	Eukaryota
Query37	0.7565	0.768	0.9765	0.9914	Eukaryota
Query26	0.4719	0.9622	0.4896	0.9984	Eukaryota
Query35	0.8717	0.8732	0.9895	0.9911	Eukaryota
Query42	0.1401	0.3867	0.1401	0.3867	Eukaryota;Apusomonadidae;Apusomonadidae;Apusomonadidae;Apusomonadidae;Thecamonas;Thecamonas_trahens
Query101	0.9264	0.9418	0.955	0.9709	Eukaryota;Porifera;Demospongiae
Query123	0.9381	0.9647	0.9551	0.9822	Eukaryota
Query24	0.2945	0.5024	0.5652	0.964	Eukaryota
Query59	0.5081	0.5441	0.5081	0.5441	Eukaryota;Bigyra;Bigyra;Bicosoecida
Query53	0.8555	0.9271	0.897	0.9721	Eukaryota
Query162	0.3474	0.9006	0.3474	0.9006	Eukaryota;Apusomonadidae;Apusomonadidae;Apusomonadidae;Apusomonadidae;Thecamonas;Thecamonas_trahens
Query40	0.03397	0.541	0.03397	0.541	DISTANT
Query48	0.6369	0.7794	0.6369	0.7794	Eukaryota;Bigyra;Bigyra;Bicosoecida
Query108	0.7987	0.7988	0.9973	0.9975	Eukaryota
Query112	0.02219	0.9997	0.02219	0.9997	DISTANT
Query11	0.4442	0.6657	0.6518	0.9767	Bacteria;Proteobacteria;Alphaproteobacteria
Query31	0.7777	0.7779	0.9971	0.9973	Eukaryota;Haptista;Haptophyta
Query14	0.7639	0.7659	0.9709	0.9734	Eukaryota;Annelida;Polychaeta
Query28	0.8278	1	0.8278	1	Eukaryota;Gastrotricha;Chaetonotida;Chaetonotida
Query21	0.7447	0.8081	0.9166	0.9945	Eukaryota
Query143	0.7785	0.7827	0.9945	1	Eukaryota
Query66	0.5353	0.5401	0.5465	0.5514	Bacteria;FCB_group;Bacteroidetes/Chlorobi_group;Bacteroidetes;Flavobacteriia
Query18	0.9618	0.9627	0.9618	0.9627	Bacteria;FCB_group;Bacteroidetes/Chlorobi_group;Bacteroidetes
Query15	0.6308	0.636	0.973	0.9809	Bacteria;Proteobacteria;Gammaproteobacteria
Query169	0.1989	0.4834	0.3436	0.8353	Bacteria;Proteobacteria;Alphaproteobacteria
Query134	0.679	0.679	1	1	Bacteria;Proteobacteria;Alphaproteobacteria
Query76	0.6588	0.6588	0.6588	0.6588	Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales
Query81	0.7692	0.7706	0.9897	0.9915	Eukaryota;Ascomycota
Query159	0.7006	0.731	0.9348	0.9755	Eukaryota;Ascomycota
Query49	0.2813	0.9697	0.2813	0.9697	Eukaryota;Apusomonadidae;Apusomonadidae;Apusomonadidae;Apusomonadidae;Thecamonas;Thecamonas_trahens
Query60	0.8096	0.8412	0.9502	0.9872	Eukaryota
Query110	0.6393	0.9608	0.6393	0.9608	Eukaryota;Bigyra;Bigyra;Bicosoecida
Query91	0.9718	0.9718	0.9821	0.9822	Eukaryota
Query100	0.6639	0.6839	0.9587	0.9876	Eukaryota
Query158	0.9714	0.9716	0.9714	0.9716	Eukaryota
Query164	0.5342	0.8365	0.6321	0.9897	Eukaryota
Query8	0.8351	0.8416	0.9816	0.9892	Eukaryota
Query34	0.543	0.5465	0.981	0.9872	Eukaryota;Xanthophyceae;Xanthophyceae
Query153	0.9999	0.9999	0.9999	0.9999	Eukaryota;Nematoda;Chromadorea;Desmoscolecida;Desmoscolecidae;Desmoscolex;Desmoscolex_koloensis
Query163	0.5892	0.5967	0.9865	0.9989	Eukaryota
Query39	0.5781	0.5781	0.9606	0.9606	Bacteria;FCB_group;Bacteroidetes/Chlorobi_group;Bacteroidetes;Flavobacteriia
Query70	0.862	0.862	0.983	0.983	Bacteria;FCB_group;Bacteroidetes/Chlorobi_group;Bacteroidetes
Query183	0.8121	0.8139	0.8121	0.8139	Bacteria;FCB_group;Bacteroidetes/Chlorobi_group;Bacteroidetes
Query126	0.56	0.56	0.9635	0.9635	Bacteria;Proteobacteria;Alphaproteobacteria;Alphaproteobacteria;incertae;sedis;SAR116;cluster
Query115	0.8873	0.8981	0.9724	0.9843	Eukaryota
Query185	0.7508	0.7526	0.9774	0.9798	Eukaryota;Bacillariophyta;Bacillariophyceae
Query97	0.8755	0.8938	0.9717	0.992	Eukaryota
